Play By Play (1st),,,Period: 1 | 2 | 3 | 4,,,
Team,PER,Time,Data,LU - BYU,,
LU,4,4:08,1 Jordan Peete > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,52,-,76
,,4:08,Shot > Jordan Peete > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,4:04,Misc Stat > Defensive Rebound > Nani Falatea,,,
BYU,4,3:57,4 Arielle MackeyWilliams > Transition > Left Wing > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,52,-,76
,,3:57,Misc Stat > Team Defensive Rebound > Away,,,
LU,4,3:57,1 Jordan Peete > Non Possession > Non Shooting Foul,52,-,76
,,3:57,Player Movement > Sub Out > Home Player > Kaylee Smiler,,,
,,3:57,Player Movement > Sub In > Home Player > Kate Vorwaller,,,
,,3:57,Player Movement > Sub Out > Away Player > Katherine Weakley,,,
,,3:57,Player Movement > Sub In > Away Player > Blythe Pearson,,,
,,3:45,Personal Foul > Defensive - Any > Arielle Mackeywilliams,,,
LU,4,3:39,23 Jaylin Holcomb > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,52,-,76
,,3:39,Shot > Jaylin Holcomb > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,3:35,Misc Stat > Defensive Rebound > Emma Calvert,,,
BYU,4,3:25,25 Emma Calvert > Post-Up > Left Block > Left Shoulder > No Dribble Move > To Hook > Miss 2 Pts,52,-,76
,,3:25,Shot > Emma Calvert > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,3:22,Misc Stat > Defensive Rebound > Bella Vinson,,,
LU,4,3:13,15 Blythe Pearson > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,52,-,76
,,3:13,Shot > Blythe Pearson > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,3:09,Misc Stat > Defensive Rebound > Nani Falatea,,,
BYU,4,3:00,24 Rose Bubukar > Post-Up > Left Block > Left Shoulder > No Dribble Move > To Jumper > Miss 2 Pts,52,-,76
,,3:00,Shot > Rose Bubukar > Any Type > 2 Point Attempt > Miss 2 Pts,,,
LU,4,2:32,22 Maddie Cook > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits,55,-,76
,,,Ball Delivered,,,
,,,32 Katherine Weakley > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,,,
,,2:32,Shot > Katherine Weakley > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,2:54,Player Movement > Sub Out > Away Player > Blythe Pearson,,,
,,2:54,Player Movement > Sub In > Away Player > Maddie Cook,,,
,,2:54,Player Movement > Sub In > Away Player > Baylee Jones,,,
,,2:54,Player Movement > Sub Out > Home Player > Nani Falatea,,,
,,2:54,Misc Stat > Team Defensive Rebound > Away,,,
,,2:54,Player Movement > Sub In > Away Player > Taylor Hammack,,,
,,2:54,Player Movement > Sub In > Home Player > Devry Millett,,,
,,2:54,Player Movement > Sub In > Away Player > Diana Saleh,,,
,,2:54,Player Movement > Sub Out > Away Player > Casey Collier,,,
,,2:54,Player Movement > Sub Out > Away Player > Jordan Peete,,,
,,2:54,Player Movement > Sub In > Away Player > Katherine Weakley,,,
,,2:54,Player Movement > Sub Out > Away Player > Bella Vinson,,,
,,2:54,Player Movement > Sub Out > Away Player > Jaylin Holcomb,,,
,,2:32,Misc Stat > Assist > Maddie Cook,,,
BYU,4,2:12,4 Arielle MackeyWilliams > ISO > Left > Drives Left > Defense Commits,55,-,76
,,,Ball Delivered,,,
,,,25 Emma Calvert > Cut > Flash > Miss 2 Pts,,,
,,2:12,Shot > Emma Calvert > Any Type > 2 Point Attempt > Miss 2 Pts,,,
BYU,4,2:08,4 Arielle MackeyWilliams > Offensive Rebound > Long > Run Offense,55,-,76
,,2:08,Misc Stat > Offensive Rebound > Arielle Mackeywilliams,,,
BYU,4,2:04,30 Kate Vorwaller > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,55,-,76
,,2:04,Shot > Kate Vorwaller > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,2:00,Misc Stat > Defensive Rebound > Katherine Weakley,,,
LU,4,1:56,32 Katherine Weakley > Transition > Ballhandler > To Basket > Foul,55,-,76
,,1:56,Personal Foul > Defensive - Any > Devry Millett,,,
LU,4,1:56,32 Katherine Weakley > Non Possession > Free Throw,56,-,76
,,1:56,Shot > Katherine Weakley > Free Throw > Made,,,
LU,4,1:56,32 Katherine Weakley > Non Possession > Free Throw,57,-,76
,,1:56,Shot > Katherine Weakley > Free Throw > Made,,,
BYU,4,1:43,4 Arielle MackeyWilliams > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Make 2 Pts,57,-,78
,,1:43,Shot > Arielle Mackeywilliams > Any Type > 2 Point Attempt > Make 2 Pts,,,
LU,4,1:31,22 Maddie Cook > P&R Ball Handler > High P&R > Dribble Off Pick > Foul,58,-,78
,,1:31,Personal Foul > Defensive - Any > Arielle Mackeywilliams,,,
LU,4,1:31,22 Maddie Cook > Non Possession > Free Throw,58,-,78
,,1:31,Shot > Maddie Cook > Free Throw > Made,,,
LU,4,1:31,22 Maddie Cook > Non Possession > Free Throw,58,-,78
,,1:31,Shot > Maddie Cook > Free Throw > Missed,,,
,,1:31,Misc Stat > Defensive Rebound > Rose Bubukar,,,
BYU,4,1:21,25 Emma Calvert > Post-Up > Left Block > Defense Commits,58,-,81
,,,Ball Delivered,,,
,,,30 Kate Vorwaller > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,,,
,,1:21,Shot > Kate Vorwaller > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,1:21,Misc Stat > Assist > Emma Calvert,,,
LU,4,0:57,30 Baylee Jones > Hand Off > From Dribble > Left > Turnover,58,-,81
,,0:57,Misc Stat > Steal > Arielle Mackeywilliams,,,
BYU,4,0:52,4 Arielle MackeyWilliams > Transition > Ballhandler > To Basket > Miss 2 Pts,58,-,81
,,0:52,Shot > Arielle Mackeywilliams > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,0:50,Misc Stat > Defensive Rebound > Katherine Weakley,,,
LU,4,0:32,32 Katherine Weakley > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,58,-,81
,,0:32,Shot > Katherine Weakley > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,0:28,Misc Stat > Defensive Rebound > Devry Millett,,,
BYU,4,0:23,4 Arielle MackeyWilliams > Transition > Ballhandler > Dribble Jumper > Long/3pt > Miss 3 Pts,58,-,81
,,0:23,Shot > Arielle Mackeywilliams > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,0:20,Personal Foul > Defensive - Any > Taylor Hammack,,,
LU,4,0:07,11 Taylor Hammack > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,58,-,81
,,0:07,Shot > Taylor Hammack > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,0:04,Misc Stat > Defensive Rebound > Kate Vorwaller,,,
