"","Player Name","Position","Institution","Initiated Date","BPM_Pred","Percentile","GP","MPG","PPG","REBPG","ASTPG","STLPG","BLKPG","TOPG","FG.","FT.","X3P.","TMIN","FGM","FGA","FTM","FTA","X3PM","X3PA","PTS","OR","DR","TREB","AST","TO","STL","BLK"
"1","TAYLOR O'BRIEN","G","Bucknell University","03/14/2022",8.22146053435616,1,34,33.5,16.7,6.5,1.7,2.2,0.5,2.4,41,77.8,33.7,1140,209,510,119,153,30,89,567,21,201,222,59,80,75,18
"2","MAKAYLA HEMINGWAY","G","Colorado State University","03/21/2022",7.84611183952702,0.99,10,4.1,0.7,0.7,0.3,0.2,0.1,0.2,25,0,20,41,3,12,0,0,1,5,7,0,7,7,3,2,2,1
"3","FAITH PRICE","G","Campbell University","03/28/2022",7.80507946872864,0.99,27,29.6,12.1,1.7,1.1,1,0.6,1.3,41.1,85.4,41,799,106,258,41,48,75,183,328,12,35,47,31,36,27,16
"4","TOMEKIA WHITMAN","G","Idaho State University","03/18/2022",7.73449273911868,0.99,31,33.1,11.9,6.9,2.4,2.2,0.5,2,41.6,72.7,34.7,1027,148,356,40,55,34,98,370,84,130,214,74,62,68,16
"5","GEORGIA WOOLLEY","G","University at Buffalo, the State University of New York","03/27/2022",7.42850889035914,0.98,34,30.7,14.6,4.6,1.9,2.1,0.5,3.1,41.8,85.2,30.4,1043,174,416,98,115,51,168,497,51,107,158,65,104,73,17
"6","ALEXIA ALLESCH","F","Appalachian State University","03/18/2022",7.28450513286812,0.97,20,28.8,13.3,9.6,0.6,1.3,1.5,1.5,50.2,55,36.1,575,104,207,22,40,35,97,265,43,149,192,11,29,25,30
"7","E'LEASE STAFFORD","G","Utah State University","03/28/2022",7.17335691900258,0.97,29,26.7,9.3,6.3,1.7,0.7,1,1.6,41.7,80.8,29.3,773,100,240,42,52,27,92,269,44,139,183,50,46,21,28
"8","CHRISTIANNA CARR","G","Syracuse University","03/23/2022",7.14608331140799,0.97,29,30.3,11.7,4.6,1.3,1,0.6,2,36.3,91.7,34.3,879,117,322,44,48,60,175,338,27,107,134,39,58,30,18
"9","BRITTNEY SMITH","F","University of Central Florida","03/31/2022",7.10479672301431,0.97,28,23.6,10.8,6,0.6,0.9,0.7,1.4,54,72.3,0,660,127,235,47,65,0,0,301,62,106,168,18,40,26,20
"10","LAUREN FIELDS","G","Oklahoma State University","03/22/2022",7.01608405712829,0.96,27,34.7,15.4,4.1,1.9,2.5,0.8,2.5,32.9,63,28.4,936,140,425,87,138,50,176,417,21,91,112,51,67,67,21
"11","OLIVIA DOWDEN","G","Texas A&M University-Corpus Christi","03/08/2022",7.00065060907434,0.96,5,6,3.2,0.8,0.8,0.2,0.2,0.2,50,0,33.3,30,7,14,0,0,2,6,16,0,4,4,4,1,1,1
"12","JAAUCKLYN MOORE","G","University of the Incarnate Word","03/22/2022",6.9138126800105,0.96,29,34,17.3,3.5,1.7,1.4,0.6,2.1,38.1,77,29.7,987,185,486,67,87,66,222,503,14,88,102,49,60,42,16
"13","WYVETTE MAYBERRY","G","The University of Tulsa","03/23/2022",6.87695357142472,0.96,27,33.5,14.1,4,2.9,1.4,0.2,1.8,44.5,77.4,43,905,133,299,72,93,43,100,381,26,82,108,78,49,37,6
"14","MEGHAN BOYD","G","University of Denver","03/08/2022",6.80364632578745,0.95,30,30.3,11.1,3,1.9,0.8,0.2,2.3,34.1,91.7,31.6,908,108,317,55,60,61,193,332,6,85,91,58,68,24,6
"15","MYA BURNS","G","Georgia Southern University","03/14/2022",6.70271316565356,0.95,28,25.8,11.7,5.3,1,1.1,0.5,1.6,37.7,78.9,33.1,723,107,284,71,90,42,127,327,58,90,148,27,44,32,14
"16","JADA DAPAA","C","Saint Francis University (Pennsylvania)","03/16/2022",6.6880211080436,0.95,30,33.4,9.4,12.6,2.6,1.2,0.5,2.4,44.1,72.2,20,1001,112,254,57,79,1,5,282,115,263,378,79,73,35,14
"17","JIREH WASHINGTON","G","Arkansas State University","03/11/2022",6.6362317565828,0.94,24,26.5,14.4,3.5,3.2,1.9,0.1,2,48.8,71.9,37.7,635,119,244,82,114,26,69,346,24,61,85,76,48,45,3
"18","RAZIYA POTTER","G","University of Arkansas at Little Rock","03/29/2022",6.58647642557288,0.94,27,26.6,11.3,2.3,2,0.9,0.5,3.1,36.9,52.7,32.3,718,123,333,29,55,31,96,306,27,36,63,54,85,25,13
"19","TERREN WARD","G","Georgia Southern University","03/28/2022",6.56430720589673,0.94,24,25.9,15.2,7.6,2.1,2,0.6,2.8,40.2,73.1,36.2,622,127,316,76,104,34,94,364,44,139,183,50,67,48,15
"20","BRIE PERPIGNAN","G","Elon University","03/21/2022",6.55804740957002,0.94,29,34.1,16.6,3.7,5.5,1.8,0.4,3.7,40.9,81.1,29.2,988,159,389,137,169,26,89,481,30,78,108,159,107,51,11
"21","JESSICA RIOS","G","California State University, Sacramento","03/14/2022",6.55758545021044,0.94,19,23.3,4.4,1.7,0.6,0.4,0.1,0.5,40,0,41.2,443,28,70,0,0,28,68,84,1,31,32,12,9,8,2
"22","MORGAN JONES","G","Florida State University","03/23/2022",6.54750312645343,0.94,30,26.8,13.8,5.7,1.6,1.1,1,2.1,46,76.8,0,805,154,335,106,138,0,5,414,39,131,170,47,62,33,30
"23","DESTINY THURMAN","G","University of Texas at El Paso","03/28/2022",6.52828290060537,0.94,23,29.4,13,3.1,1.7,1.2,0.1,1.5,37.9,80.8,34.5,677,97,256,63,78,41,119,298,27,45,72,38,35,28,3
"24","EMMA SQUIRES","F","University of Richmond","03/15/2022",6.51742730725264,0.93,30,21.4,10.8,3.9,0.9,0.9,0.7,1.9,49.5,81,44.1,642,110,222,51,63,52,118,323,25,91,116,27,57,27,20
"25","SYDNEY FREEMAN","G","Ball State University","03/21/2022",6.49874367779177,0.93,31,33,11.1,2.7,4,1.4,0.3,2.2,36.3,81.8,28.1,1023,122,336,45,55,55,196,344,3,82,85,125,69,43,8
"26","SHAREKA MCNEILL","G","North Carolina A&T State University","03/31/2022",6.47791878377838,0.93,27,23.8,11.2,2.7,2.3,1.4,0.1,1.9,40.9,69,35.8,643,114,279,20,29,54,151,302,19,54,73,62,52,38,2
"27","BRYNNA MAXWELL","G","University of Utah","03/24/2022",6.44523428508639,0.93,33,20.6,10.6,3.2,0.9,0.5,0.2,1,39.7,88.5,38,680,106,267,69,78,68,179,349,11,94,105,30,33,15,5
"28","SAVANNAH WHEELER","G","Marshall University","03/18/2022",6.43489148851847,0.93,28,34.6,20.3,4.4,2.3,1.3,0.2,3,42.8,81.7,34.5,969,185,432,138,169,60,174,568,18,105,123,63,84,37,6
"29","SARA BERSHERS","G","The University of Texas Rio Grande Valley","03/14/2022",6.40538265019942,0.92,29,30.6,13.5,5.7,1.6,1.3,1.3,2.3,37.2,86,36.2,888,121,325,86,100,64,177,392,40,124,164,47,66,37,38
"30","KATIE HORYNA","G","Abilene Christian University","03/21/2022",6.39887663281555,0.92,17,7.4,1.6,0.9,0.7,0.2,0,0.2,42.9,50,43.8,125,9,21,2,4,7,16,27,6,10,16,12,3,3,0
"31","ADIA BRISKER","G","Morgan State University","03/29/2022",6.37530360664992,0.92,26,28.3,9.4,4.5,1.5,1.7,0.2,1,35.1,72.1,31.3,736,85,242,49,68,25,80,244,32,84,116,38,27,43,5
"32","SHAY FREDERICK","G","Valparaiso University","03/18/2022",6.36973565047226,0.92,30,34.2,11.9,3.6,4.8,1,0,2.8,37.3,82.7,29.7,1025,115,308,81,98,47,158,358,13,96,109,144,84,30,1
"33","CAITLYN HARPER","F","California Baptist University","03/18/2022",6.35816503767845,0.92,32,30.1,17.8,5.9,1.3,1.3,1.6,1.8,53,74,30.5,964,223,421,94,127,29,95,569,36,153,189,40,58,41,51
"34","KAYLIN RANDHAWA","G","Utah State University","03/14/2022",6.35302489130367,0.92,29,32.6,11.9,4.9,2.4,1.3,0.2,3.1,35.4,84.4,29.1,944,107,302,92,109,39,134,345,31,111,142,71,91,39,6
"35","ARINA KHLOPKOVA","G","Eastern Kentucky University","03/28/2022",6.33867894997118,0.92,7,3.9,1.3,0.3,0.3,0.1,0.1,0.1,36.4,0,25,27,4,11,0,0,1,4,9,1,1,2,2,1,1,1
"36","SASHA KOENIG","G","Bradley University","03/22/2022",6.3368443311475,0.92,13,6.9,0.8,0.5,0.3,0.4,0.1,0.6,23.5,0,23.1,90,4,17,0,0,3,13,11,1,6,7,4,8,5,1
"37","PAIGE BRADFORD","F","University of Missouri-Kansas City","03/24/2022",6.30328618956255,0.91,32,29.4,9.2,8.3,2.3,0.6,0.9,1.9,43.3,72.5,27,942,120,277,29,40,24,89,293,69,198,267,75,60,20,28
"38","MARIA CARVALHO","G","Utah Valley University","03/14/2022",6.28113268172338,0.91,29,36.1,13.6,4.7,3.2,1.2,0.1,3,37.3,87.3,33.3,1046,148,397,48,55,49,147,393,25,110,135,93,88,36,2
"39","CALLIE CAVANAUGH","F","Fairfield University","03/24/2022",6.27992082693861,0.91,32,32.6,9.7,4.3,1.3,0.7,0.7,1.4,45.9,70.4,10.5,1042,135,294,38,54,2,19,310,46,90,136,41,44,22,22
"40","JAYDE CADEE","G","University of California, Irvine","03/30/2022",6.26941208852244,0.91,32,20.5,6.2,2.1,0.9,0.3,0.1,0.4,35.1,89.3,34.9,655,61,174,25,28,51,146,198,17,49,66,29,12,11,2
"41","DIAMOND CANNON","G","Bradley University","03/26/2022",6.23331425546413,0.9,5,3,1.8,0.6,0.2,0,0,0,50,50,50,15,3,6,1,2,2,4,9,1,2,3,1,0,0,0
"42","MALEIA BRACONE","G","Presbyterian College","03/25/2022",6.22533908560938,0.9,29,29,10.6,4.6,2.6,1.7,0.1,3.9,40.4,64.4,32.9,840,114,282,29,45,51,155,308,13,121,134,76,113,49,3
"43","LANDRY WILLIAMS","G","University of Missouri-Kansas City","03/25/2022",6.2239178434964,0.9,8,3.1,2.6,0.3,0.1,0,0,0.3,53.8,0,53.8,25,7,13,0,0,7,13,21,0,2,2,1,2,0,0
"44","DESTYNE JACKSON","G","Wright State University","03/03/2022",6.18368737572048,0.9,20,32.5,13.4,2.5,1.7,1.1,0.3,2,34.8,60.4,32.7,650,102,293,29,48,35,107,268,7,42,49,33,39,21,5
"45","COURTNEY MURPHY","G","Seattle University","03/10/2022",6.18067462945695,0.9,30,27.7,8.8,4.7,1,1.2,0.2,1.2,34.9,88,30.9,830,87,249,44,50,47,152,265,25,116,141,29,37,37,5
"46","MIA HEIDE","F","Tulane University","03/29/2022",6.17112467853212,0.9,31,25.1,8.6,5.9,1.1,0.2,1.5,1.2,51.7,73.3,33.3,778,106,205,55,75,1,3,268,78,105,183,35,36,6,48
"47","EMMA GROTHAUS","F","Lehigh University","03/21/2022",6.16210620042794,0.9,30,30.5,12.6,9.1,1.5,1,1.8,2.2,44.8,72.9,30.5,916,151,337,51,70,25,82,378,77,196,273,45,65,31,55
"48","SONIA SMITH","G","Sacred Heart University","03/18/2022",6.15650558576281,0.9,25,31.2,13,3.5,4.2,1.8,0.2,3.5,37.1,74.1,33.7,781,119,321,60,81,28,83,326,16,71,87,105,88,45,6
"49","HANNA CAVINDER","G","California State University, Fresno","03/14/2022",6.15415635051684,0.9,29,37,14.5,3.9,3.7,1.8,0.1,2.6,39,80.5,36.2,1073,156,400,66,82,42,116,420,16,97,113,107,74,51,2
"50","MAKIRA COOK","G","University of Dayton","03/28/2022",6.15168019341809,0.9,31,31.2,14.8,3.8,2.9,1.2,0.1,1.8,40.4,76.1,38,966,177,438,67,88,38,100,459,23,96,119,90,55,36,2
"51","MOLLY DAVIS","G","Central Michigan University","03/30/2022",6.14076213492188,0.9,24,35.9,18.6,3.8,4.7,1.3,0.3,4,39.7,81.7,28,862,150,378,94,115,52,186,446,18,72,90,112,97,30,7
"52","MAYSON KIMBALL","F","Merrimack College","03/08/2022",6.11471440467306,0.89,26,31.1,11.9,3.9,1.8,1,0.5,3.3,33.4,64.6,28.5,808,114,341,42,65,39,137,309,26,76,102,46,86,25,12
"53","KIRSTEN DEANS","G","West Virginia University","03/21/2022",6.09337877140746,0.89,18,30.6,14.5,2.8,3.7,1.6,0.1,2.7,40.7,90,31.4,550,90,221,54,60,27,86,261,7,43,50,66,48,29,1
"54","TATUM KOENIG","G","Bradley University","03/22/2022",6.08673347843655,0.89,28,34.4,12,3.3,3.6,1.1,0.2,2.6,38.6,79.8,33.1,963,107,277,79,99,43,130,336,16,77,93,100,73,30,6
"55","BELLA STEIDLE","G","Loyola University Maryland","03/24/2022",6.08537973153431,0.89,13,5.9,0.8,0.7,0.1,0.3,0,0.2,25,71.4,50,77,2,8,5,7,2,4,11,2,7,9,1,3,4,0
"56","SARA SCALIA","G","University of Minnesota, Twin Cities","03/30/2022",6.06915623858507,0.89,33,35.2,17.9,4.3,1.9,0.7,0,2.1,39.6,91.5,41.3,1163,203,513,75,82,111,269,592,23,119,142,64,69,23,1
"57","AZIAH HUDSON","G","Old Dominion University","03/28/2022",6.05292242656336,0.89,34,19.4,5.5,0.9,0.5,0.8,0,0.6,38.9,70.3,34.5,659,61,157,26,37,38,110,186,11,21,32,18,20,26,1
"58","SOPHIA SINGER","G","Western Carolina University","03/03/2022",6.03702013759134,0.88,11,5.7,0.8,0.8,0.1,0.1,0.1,0.1,23.1,50,25,63,3,13,1,2,2,8,9,4,5,9,1,1,1,1
"59","LEILA PATEL","G","George Washington University","03/22/2022",6.02744607249544,0.88,3,9.7,2,1.3,0.3,0,0,0,40,0,40,29,2,5,0,0,2,5,6,0,4,4,1,0,0,0
"60","KAIYA BURNETT","G","Jacksonville State University","03/29/2022",6.01244104324926,0.88,31,12.8,4.1,1,0.4,0.5,0.1,0.3,36.2,75,33.7,397,46,127,3,4,31,92,126,14,18,32,11,9,15,2
"61","DENA JARRELLS","G","University of Tennessee at Chattanooga","03/21/2022",6.01212000401207,0.88,28,30,10.4,2.5,2.7,1.5,0,3,37.5,67.3,35.2,841,100,267,35,52,57,162,292,16,53,69,76,83,42,1
"62","NAOMIE ALNATAS","G","University of Missouri-Kansas City","03/25/2022",6.00877614517119,0.88,32,33.2,18.6,3.8,5.3,1.8,0.1,2.9,47.1,84.6,41.8,1063,218,463,104,123,56,134,596,32,90,122,170,93,59,2
"63","KENNEDY TAYLOR","G","University of Colorado, Boulder","03/29/2022",5.99446776604026,0.88,27,22.6,6,3.5,2.2,1.1,0.1,2.5,44.9,44,50,611,70,156,22,50,1,2,163,49,46,95,60,68,30,4
"64","KENNEDY TAYLOR","G","University of Colorado, Boulder","03/29/2022",5.99446776604026,0.88,29,36.5,11.1,3.1,6.3,2.1,0.1,3.8,36.1,75.5,33.6,1058,103,285,74,98,43,128,323,12,79,91,183,111,60,4
"65","KAYLA CLARK","G","Southern Utah University","03/11/2022",5.97388883741604,0.88,13,4.5,1.5,0.9,0.2,0.2,0,0,57.1,91.7,33.3,59,4,7,11,12,1,3,20,3,9,12,3,0,3,0
"66","GREYSON BOONE","G","Furman University","03/25/2022",5.96735889688708,0.87,34,18.6,2.9,2.1,0.8,0.5,0.1,0.5,25.2,50,24,633,34,135,2,4,29,121,99,29,41,70,27,18,16,4
"67","SYDNEY PARRISH","G","University of Oregon","03/28/2022",5.95086412005632,0.87,32,24.7,8.5,3.3,1,1,0.2,1.4,38.5,75,35.4,790,95,247,30,40,52,147,272,30,76,106,32,46,31,7
"68","HAYLEY MOORE","G","Binghamton University","03/08/2022",5.94714069834507,0.87,29,33.1,7.9,2.6,1.6,1.1,0,1.2,35.2,73.3,32.3,961,83,236,11,15,52,161,229,18,56,74,45,34,31,1
"69","MIKAYLA ETIENNE","G","Mississippi Valley State University","03/16/2022",5.93250911914102,0.87,25,28.6,11.8,3.8,2.2,1.7,0,3.8,30.2,66.7,24.9,716,111,367,30,45,43,173,295,29,66,95,54,94,43,1
"70","AALIYAH NYE","G","University of Illinois Urbana-Champaign","03/09/2022",5.91301492420718,0.87,27,29.7,12.4,3,1.2,1,0.4,1.9,41.7,65.8,36.9,801,120,288,25,38,69,187,334,22,59,81,33,52,27,11
"71","DYAISHA FAIR","G","University at Buffalo, the State University of New York","03/28/2022",5.86422319486003,0.86,34,37.4,23.4,4.9,4.4,2.1,0.1,2,40.4,81.6,36.8,1273,276,684,151,185,93,253,796,37,128,165,149,67,71,4
"72","KURSTYN HARDEN","F","University of Northern Colorado","03/24/2022",5.84879940686933,0.86,31,25.6,12.2,7.7,1.3,0.6,0.9,2.5,49.7,62.7,0,795,150,302,79,126,0,0,379,78,161,239,41,79,20,27
"73","ELIANA BRAVINGTON","C","California Baptist University","03/21/2022",5.82594465240323,0.86,10,5.1,2.4,1.1,0.2,0,0.2,0.1,42.9,50,27.3,51,9,21,3,6,3,11,24,5,6,11,2,1,0,2
"74","MONTANA OLTROGGE","F","Idaho State University","03/18/2022",5.82291542830315,0.86,31,23.7,10.1,4,0.8,0.6,0.5,1.6,38.5,81.8,29.5,736,122,317,27,33,41,139,312,36,87,123,25,50,20,15
"75","MACEY LEE","G","University of North Alabama","03/15/2022",5.81224047963302,0.86,29,25.2,10.3,5.9,0.7,0.9,0.3,1.4,42.1,65.3,31.2,732,102,242,66,101,29,93,299,45,126,171,21,41,25,10
"76","KAYLA CLARK","C","Southern Utah University","03/11/2022",5.81124584581558,0.86,26,22.8,8.3,8.2,0.4,1,0.6,1,50.9,53.6,0,593,82,161,52,97,0,2,216,86,128,214,11,25,27,15
"77","HALEY CAVINDER","G","California State University, Fresno","03/14/2022",5.80502374628633,0.86,29,38.2,19.8,9.4,5.7,1.5,0.1,2.9,44.8,97.3,37.3,1107,205,458,109,112,56,150,575,40,234,274,166,84,43,4
"78","ALYSSA GEARY","F","Providence College","03/15/2022",5.80151455934084,0.86,30,26.4,9.5,4.2,2,0.4,1.1,3,37.7,81.8,18.2,792,109,289,54,66,14,77,286,20,106,126,61,91,13,32
"79","RAEGAN BLACKBURN","G","Murray State University","03/30/2022",5.78911036346649,0.85,11,4.2,1.1,0.7,0.2,0.1,0,0.4,26.3,0,16.7,46,5,19,0,0,2,12,12,0,8,8,2,4,1,0
"80","JAZMINE MASSENGILL","G","University of Kentucky","03/25/2022",5.78566459897869,0.85,30,33.6,7,3.6,4.7,1.1,0.8,1.7,40.6,54.1,29.5,1008,88,217,20,37,13,44,209,25,82,107,141,51,34,23
"81","SHYLA SANFORD","G","Long Island University","03/30/2022",5.77537308198209,0.85,23,26.5,5.5,1.7,0.6,1,0,0.8,31.2,62.5,31.8,609,44,141,10,16,28,88,126,11,27,38,14,18,23,1
"82","EMMA TECCA","G","University of Akron","03/30/2022",5.7734770268392,0.85,8,4.8,1,0.3,0.1,0.3,0,0.3,20,0,18.2,38,3,15,0,0,2,11,8,1,1,2,1,2,2,0
"83","TIYA DOUGLAS","G","University of Mississippi","03/23/2022",5.73147356753634,0.85,18,8.1,0.9,0.3,0.2,0.4,0.1,0.1,22.2,0,21.1,146,6,27,0,0,4,19,16,2,4,6,4,2,8,2
"84","CHRISLYN CARR","G","Syracuse University","03/23/2022",5.72862181785539,0.85,29,36.6,14.2,3.2,2.7,1.3,0.1,2.6,44,83.6,37.2,1061,153,348,56,67,51,137,413,13,81,94,77,76,38,3
