Play By Play (1st),,,Period: 1 | 2 | 3 | 4,,,
Team,PER,Time,Data,USU - BYU,,
BYU,4,6:20,25 Emma Calvert > Non Possession > Non Shooting Foul,58,-,87
,,6:20,Personal Foul > Defensive - Any > Emmie Harris,,,
BYU,4,6:16,22 Sara Hamson > Cut > Basket > Make 2 Pts,58,-,89
,,6:16,Shot > Sara Hamson > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,6:16,Misc Stat > Assist > Arielle Mackeywilliams,,,
USU,4,5:56,10 Emmie Harris > Hand Off > From Dribble > Top > To Basket > Foul,58,-,89
,,5:56,Player Movement > Sub Out > Away Player > Kaylin Randhawa,,,
,,5:56,Personal Foul > Defensive - Any > Emma Calvert,,,
,,5:56,Player Movement > Sub In > Away Player > Olivia Wikstrom,,,
USU,4,5:56,10 Emmie Harris > Non Possession > Free Throw,59,-,89
,,5:56,Shot > Emmie Harris > Free Throw > Made,,,
USU,4,5:56,10 Emmie Harris > Non Possession > Free Throw,60,-,89
,,5:56,Shot > Emmie Harris > Free Throw > Made,,,
BYU,4,5:27,22 Sara Hamson > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Turnover,60,-,89
,,5:27,Turnover > Any Type > Sara Hamson,,,
USU,4,5:06,4 E'Lease Stafford > ISO > Left > Drives Left > To Basket > Foul,62,-,89
,,5:06,Personal Foul > Defensive - Any > Sara Hamson,,,
USU,4,5:06,4 E'Lease Stafford > Non Possession > Free Throw,61,-,89
,,5:06,Shot > E'lease Stafford > Free Throw > Made,,,
USU,4,5:06,4 E'Lease Stafford > Non Possession > Free Throw,62,-,89
,,5:06,Shot > E'lease Stafford > Free Throw > Made,,,
BYU,4,4:46,4 Arielle MackeyWilliams > Spot-Up > Drives Left > Turnover,62,-,89
,,4:46,Turnover > Any Type > Arielle Mackeywilliams,,,
,,4:46,Misc Stat > Steal > Emmie Harris,,,
USU,4,4:37,15 Olivia Wikstrom > Transition > Right Wing > Dribble Jumper > Short to < 17' > Miss 2 Pts,62,-,89
,,4:37,Shot > Olivia Wikstrom > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,4:35,Misc Stat > Defensive Rebound > Nani Falatea,,,
BYU,4,4:31,4 Arielle MackeyWilliams > Transition > Right Wing > Turnover,62,-,89
,,4:31,Turnover > Any Type > Arielle Mackeywilliams,,,
,,4:31,Personal Foul > Offensive Foul - Player Control > Arielle Mackeywilliams,,,
USU,4,4:10,3 Laci Hawthorne > Cut > Basket > Make 2 Pts,64,-,89
,,4:10,Shot > Laci Hawthorne > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,4:10,Misc Stat > Assist > Emmie Harris,,,
BYU,4,3:59,25 Emma Calvert > Transition > First Middle > To Basket > Make 2 Pts,64,-,91
,,3:59,Shot > Emma Calvert > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,3:59,Misc Stat > Assist > Arielle Mackeywilliams,,,
USU,4,3:47,3 Laci Hawthorne > Post-Up > Right Block > Right Shoulder > Dribble Move > To Up and Under > Make 2 Pts Foul > 0 Pts,66,-,91
,,3:47,Shot > Laci Hawthorne > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,3:47,Personal Foul > Defensive - Any > Sara Hamson,,,
USU,4,3:47,3 Laci Hawthorne > Non Possession > Free Throw,66,-,91
,,3:47,Shot > Laci Hawthorne > Free Throw > Missed,,,
,,3:47,Misc Stat > Defensive Rebound > Emma Calvert,,,
BYU,4,3:38,25 Emma Calvert > Transition > Trailer > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,66,-,94
,,3:38,Shot > Emma Calvert > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,3:38,Misc Stat > Assist > Sara Hamson,,,
USU,4,3:27,15 Olivia Wikstrom > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,69,-,94
,,3:27,Shot > Olivia Wikstrom > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,3:27,Misc Stat > Assist > Emmie Harris,,,
BYU,4,3:09,24 Rose Bubakar > Cut > Basket > Make 2 Pts,69,-,96
,,3:09,Shot > Rose Bubakar > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,3:09,Misc Stat > Assist > Nani Falatea,,,
USU,4,2:47,4 E'Lease Stafford > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,72,-,96
,,2:47,Shot > E'lease Stafford > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,2:47,Misc Stat > Assist > Emmie Harris,,,
,,2:45,Player Movement > Sub In > Away Player > Adryana Quezada,,,
,,2:45,Player Movement > Sub Out > Home Player > Sara Hamson,,,
,,2:45,Player Movement > Sub In > Away Player > Kaylin Randhawa,,,
,,2:45,Player Movement > Sub In > Home Player > Devry Millett,,,
,,2:45,Player Movement > Sub Out > Away Player > Olivia Wikstrom,,,
,,2:45,Player Movement > Sub Out > Away Player > Laci Hawthorne,,,
,,2:45,Player Movement > Sub In > Home Player > Kate Vorwaller,,,
,,2:45,Player Movement > Sub Out > Home Player > Nani Falatea,,,
BYU,4,2:27,24 Rose Bubakar > Cut > Basket > Make 2 Pts,72,-,98
,,2:27,Shot > Rose Bubakar > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,2:27,Misc Stat > Assist > Emma Calvert,,,
USU,4,2:14,10 Emmie Harris > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits,72,-,98
,,,Ball Delivered,,,
,,,4 E'Lease Stafford > P&R Roll Man > Rolls to Basket > Miss 2 Pts,,,
,,2:14,Shot > E'lease Stafford > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,2:14,Misc Stat > Block > Emma Calvert,,,
,,2:08,Misc Stat > Defensive Rebound > Kate Vorwaller,,,
BYU,4,2:02,4 Arielle MackeyWilliams > Non Possession > Non Shooting Foul,72,-,98
,,2:02,Personal Foul > Defensive - Any > Adryana Quezada,,,
,,2:02,Player Movement > Sub In > Away Player > Manna Mensah,,,
,,2:02,Player Movement > Sub Out > Away Player > Faith Brantley,,,
BYU,4,1:54,25 Emma Calvert > Post-Up > Flash Middle > Post Pin > No Dribble Move > To Basket > Miss 2 Pts,72,-,98
,,1:54,Shot > Emma Calvert > Any Type > 2 Point Attempt > Miss 2 Pts,,,
BYU,4,1:51,25 Emma Calvert > Offensive Rebound > Short > Run Offense,72,-,98
,,1:51,Misc Stat > Offensive Rebound > Emma Calvert,,,
BYU,4,1:49,24 Rose Bubakar > Cut > Basket > Miss 2 Pts,72,-,98
,,1:49,Shot > Rose Bubakar > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,1:44,Misc Stat > Defensive Rebound > E'lease Stafford,,,
USU,4,1:42,14 Manna Mensah > Transition > Right Wing > Turnover,72,-,98
,,1:42,Player Movement > Sub Out > Away Player > Adryana Quezada,,,
,,1:42,Player Movement > Sub In > Away Player > Taylor Franson,,,
BYU,4,1:33,4 Arielle MackeyWilliams > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,72,-,98
,,1:33,Shot > Arielle Mackeywilliams > Any Type > 3 Point Attempt > Miss 3 Pts,,,
BYU,4,1:29,30 Kate Vorwaller > Offensive Rebound > Short > Run Offense,72,-,98
,,1:29,Misc Stat > Offensive Rebound > Kate Vorwaller,,,
BYU,4,1:26,20 Devry Millett > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,72,-,98
,,1:26,Shot > Devry Millett > Any Type > 3 Point Attempt > Miss 3 Pts,,,
BYU,4,1:23,24 Rose Bubakar > Offensive Rebound > Short > Run Offense,72,-,98
,,1:23,Misc Stat > Offensive Rebound > Rose Bubakar,,,
BYU,4,1:08,4 Arielle MackeyWilliams > ISO > Right > Drives Left > To Basket > Miss 2 Pts,72,-,98
,,1:08,Shot > Arielle Mackeywilliams > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,1:06,Misc Stat > Team Offensive Rebound > Home,,,
BYU,4,1:02,30 Kate Vorwaller > No Play Type > Turnover,72,-,98
,,1:02,Turnover > Any Type > Kate Vorwaller,,,
,,1:02,Misc Stat > Steal > Kaylin Randhawa,,,
USU,4,0:58,21 Kaylin Randhawa > Transition > Ballhandler > To Basket > Make 2 Pts,74,-,98
,,0:58,Shot > Kaylin Randhawa > Any Type > 2 Point Attempt > Make 2 Pts,,,
BYU,4,0:44,24 Rose Bubakar > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,74,-,101
,,0:44,Shot > Rose Bubakar > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,0:44,Misc Stat > Assist > Kate Vorwaller,,,
USU,4,0:27,10 Emmie Harris > Hand Off > From Dribble > Top > To Basket > Miss 2 Pts,74,-,101
,,0:27,Shot > Emmie Harris > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,0:24,Misc Stat > Defensive Rebound > Emma Calvert,,,
BYU,4,0:22,24 Rose Bubakar > Non Possession > Non Shooting Foul,74,-,101
,,0:22,Personal Foul > Defensive - Any > Kaylin Randhawa,,,
